SIA Code,Vaccine Type,Start,End,Year,Month,Country,Province,District,Admin 3,Admin 4,Children Checked,Children Unvaccinated,Classification,Status
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,SINDH,SUKKUR,ROHRI,SANGRAR,50,3,Low,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KPTD,ORAKZAI,LOWER ORAKZAI,SULEMAN KHEL,60,2,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KPTD,ORAKZAI,LOWER ORAKZAI,ZERHA,60,3,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KPTD,KURRAM,LOWER KURRAM,SHASHOO,60,0,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KPTD,KURRAM,UPPER KURRAM,AGRA,60,1,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KPTD,KHYBER,JAMRUD,TIDI BAZAR,60,3,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KPTD,MOHMAND,EKKAGHUND,EKKAGHUND 1,60,3,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KPTD,BAJOUR,KHAR,KHAR 5,60,3,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KPTD,BAJOUR,KHAR,LOESUM 4,60,2,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,DIKHAN,DERA ISMAIL KHAN,DERA CITY-V,60,8,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,DIKHAN,DERA ISMAIL KHAN,DERA JAAT II,60,9,Low,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,DIKHAN,DERA ISMAIL KHAN,LACHRA,60,7,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,DIKHAN,DERA ISMAIL KHAN,RAKH MANDHRAN,60,9,Low,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,TANK,TANK,GARA BALOCH,60,5,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,TANK,TANK,RANWAL,60,6,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,LAKKIMRWT,LAKKI MARWAT,10.ABDULKHEL,60,8,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,LAKKIMRWT,LAKKI MARWAT,16.TITERKHEL,60,1,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,LAKKIMRWT,LAKKI MARWAT,4. ISAKKHEL,60,1,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,LAKKIMRWT,SERAI NAURANG,4. GANDI,60,2,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,BANNU,BANNU,BHARAT,60,6,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,BANNU,BANNU,GHORIWALA,60,4,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,BANNU,BANNU,KHWAJA MAD,60,0,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,BANNU,BANNU,MANDAN,60,7,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,KARAK,KARAK,ESAK CHONTRA,60,5,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,KARAK,TAKHT-E-NASRATI,JAHANGIRI,60,1,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,KOHAT,KOHAT,JARMA,60,3,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,KOHAT,KOHAT,URBAN-2,60,1,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,KOHAT,KOHAT,URBAN-6,60,7,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,KOHAT,KOHAT,USTER ZAI,60,3,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,NOWSHERA,NOWSHERA,BARA BANDA,60,5,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,NOWSHERA,NOWSHERA,KHESHGI BALA,60,4,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,NOWSHERA,NOWSHERA,MERA AKORA,60,1,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,NOWSHERA,NOWSHERA,MOHIB BANDA,60,3,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,PESHAWAR,PESHAWAR,BUDHNI,60,0,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,PESHAWAR,PESHAWAR,GUNJ,60,6,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,PESHAWAR,PESHAWAR,HARYANA PAYAN,60,11,Low,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,PESHAWAR,PESHAWAR,HAZAR KHWANI 1,60,6,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,PESHAWAR,PESHAWAR,KANIZA,60,18,Low,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,PESHAWAR,PESHAWAR,LALA KALAY,60,7,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,PESHAWAR,PESHAWAR,PAJAGI,60,9,Low,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,PESHAWAR,PESHAWAR,PAWAKA,60,7,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,PESHAWAR,PESHAWAR,SHAHI BALA,60,5,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,PESHAWAR,PESHAWAR,YAKATOOT 1,60,8,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,PESHAWAR,PESHAWAR,YAKATOOT 2,60,4,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,SWABI,LAHORE,JEHANGIRA,60,6,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,SWABI,TOPI,GANDAFF,60,5,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,SWABI,TOPI,TOPI WEST,60,5,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,HARIPUR,HARIPUR,DHEENDA,60,4,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,HARIPUR,HARIPUR,KHALABAT,60,2,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,HARIPUR,HARIPUR,KOT NAJEEB ULLAH,60,3,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,CHARSADA,SHABQADAR,MC-3 SHABQADAR,60,20,Fail,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,CHARSADA,TANGI,HARICHAND,60,5,Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,BUNIR,DAGGAR,DAGGAR,60,3,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,BUNIR,GAGRA,REGA,60,0,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,TORGHAR,JUDBAH,DARBANI 1,60,1,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,DIRLOWER,SAMAR BAGH,SAMAR BAGH,60,2,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,DIRLOWER,TIMERGARA,TIMERGARA,60,3,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,MANSEHRA,MANSEHRA,AR BARARI CAMP,60,1,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,MANSEHRA,MANSEHRA,BAFFA,60,1,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,MANSEHRA,MANSEHRA,BHERKUND,60,0,High Pass,Valid
PAK-2013-003, bOPV,2013-02-11,2013-02-14,2013,February,PAKISTAN,KHYBER PAKHTOON,MANSEHRA,MANSEHRA,DATA,60,2,High Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,,,JHAT PAT,JAFFARABAD III,50,1,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,,,SOHBAT PUR,SOHBATPUR (TOWN),50,2,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,BALOCHISTAN,JHALMAGSI,GANDAWAH,GANDAWAH,50,3,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,BALOCHISTAN,JHALMAGSI,JHAL MAGSI,BARIJA,50,4,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,BALOCHISTAN,KABDULAH,CHAMAN,D. ASHAZAI,50,18,Fail,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,BALOCHISTAN,KABDULAH,CHAMAN,MABAD 1,50,11,Fail,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,BALOCHISTAN,NSIRABAD,DM JAMALI,BEDAR,50,5,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,BALOCHISTAN,NSIRABAD,DM JAMALI,JUDHER (N),50,6,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,BALOCHISTAN,PISHIN,PISHIN,MALAZAI,50,10,Fail,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,BALOCHISTAN,QUETTA,CHILTON TOWN,10A,50,22,Fail,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,BALOCHISTAN,QUETTA,ZARGHOON TOWN,"1,2,3,4",50,13,Fail,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,BALOCHISTAN,QUETTA,ZARGHOON TOWN,KOTWAL1,50,12,Fail,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,BALOCHISTAN,SHARANI,SHARANI,MANI KHAWA,50,9,Fail,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,BALOCHISTAN,SHARANI,SHARANI,SHINGHAR S,50,12,Fail,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,ATTOCK,FATEH JANG,GULIAL,50,1,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,ATTOCK,JAND,NARRA,50,3,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,BHAKKAR,BHAKKAR,BHAKKAR URBAN3,50,2,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,BHAKKAR,DARYA KHAN,ANGRA,50,4,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,BHAKKAR,KALOOR KOT,KANJAN,50,9,Fail,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,BHAKKAR,MANKERA,HYDERABAD,50,3,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,CHAKWAL,KALLAR KAHAR,MUNARA,50,3,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,CHAKWAL,TALAGANG,KOT QAZI,50,3,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,DGKHAN,DG KHAN,CHOTI BALA,50,2,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,DGKHAN,TAUNSA,JALOO WALI,50,1,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,FAISALABAD,FSD CITY,UC 180,50,1,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,FAISALABAD,FSD CITY,UC 227,50,2,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,FAISALABAD,FSD CITY,UC 257,50,4,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,FAISALABAD,FSD CITY,UC 268,50,7,Fail,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,FAISALABAD,FSD SADAR,UC 137,50,1,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,FAISALABAD,JARANWALA,UC 37,50,1,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,FAISALABAD,SAMUNDRI,UC 119,50,2,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,FAISALABAD,TANDLIANWALA,UC 95,50,5,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,KHUSHAB,QUAIDA ABAD,BUNDIAL,50,4,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,KHUSHAB,QUAIDA ABAD,QUAIDA ABAD,50,4,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,LAHORE,ALLAMA IQBAL TOWN,UC 120,50,5,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,LAHORE,ALLAMA IQBAL TOWN,UC 121,50,4,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,LAHORE,CANTT.,W-7,50,3,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,LAHORE,GULBERG TOWN,UC 128,50,5,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,LAHORE,RAVI TOWN,UC 10,50,3,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,LAHORE,RAVI TOWN,UC 6,50,4,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,LAHORE,SAMANABAD TOWN,UC 89,50,4,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,LAHORE,SAMANABAD TOWN,UC 90,50,1,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,LAHORE,SHALIMAR TOWN,UC 33,50,3,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,LAHORE,WAHGA TOWN,UC 62,50,1,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,LODHRAN,DUNYA PUR,CHAK 342/WB,50,0,High Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,LODHRAN,KAHROR PAKKA,BAKSHI WALA,50,2,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,LODHRAN,LODHRAN,ADAM  WAHAIN,50,1,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,LODHRAN,LODHRAN,RAILWAY STATION,50,5,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,MIANWALI,EISAKHAIL,QUMER MUSHANE(R),50,5,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,MIANWALI,MAINWALI,MOSA KHAIL,50,7,Fail,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,MIANWALI,MAINWALI,SHADIA,50,3,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,MIANWALI,PIPLAN,KUCHA GURJAT,50,4,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,RAWALPINDI,RWP CANTT,CT- 1 A,50,5,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,RAWALPINDI,RWP CANTT,CT-2,50,5,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,RAWALPINDI,RWP CANTT,CT-5 A,50,4,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,RAWALPINDI,RWP CITY,U.C NO. 12,50,3,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,RAWALPINDI,RWP CITY,U.C NO. 29,50,5,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,RAWALPINDI,RWP CITY,U.C NO. 45,50,2,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,RAWALPINDI,RWP RURAL,CHAK JILAL DIN,50,2,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,RAWALPINDI,RWP RURAL,GIRJA,50,4,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,RAWALPINDI,TAXILA,SARAY KALA,50,5,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,PUNJAB,RAWALPINDI,TAXILA,WAH,50,3,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,SINDH,HYDERABAD,HYDERABAD CITY,HYDERABAD-12,50,1,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,SINDH,HYDERABAD,HYDERABAD CITY,HYDERABAD-13,50,1,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,SINDH,HYDERABAD,HYDERABAD CITY,HYDERABAD-17,50,1,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,SINDH,HYDERABAD,HYDERABAD CITY,HYDERABAD-4,50,4,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,SINDH,HYDERABAD,HYDERABAD CITY,HYDERABAD-5,50,1,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,SINDH,HYDERABAD,LATIFABAD,LATIFABAD-13,50,2,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,SINDH,HYDERABAD,QASIMABAD,CANTT 1,50,1,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,ORAKZAI,LOWER ORAKZAI,AND KHEL,60,3,High Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,ORAKZAI,LOWER ORAKZAI,CHARKHELA,60,2,High Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,ORAKZAI,LOWER ORAKZAI,KADDA -1,60,3,High Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,ORAKZAI,LOWER ORAKZAI,KALAYA,60,3,High Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,ORAKZAI,LOWER ORAKZAI,KUREZ,60,5,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,ORAKZAI,LOWER ORAKZAI,PALOSI,60,3,High Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,ORAKZAI,LOWER ORAKZAI,STAR SAM,60,0,High Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,KURRAM,CENTRAL KURRAM,BADDAMA,60,3,High Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,KURRAM,LOWER KURRAM,BAGAN,60,5,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,KURRAM,LOWER KURRAM,PIR QAYUM,60,1,High Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,KURRAM,LOWER KURRAM,SADDA-1,60,1,High Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,KURRAM,UPPER KURRAM,JALLANDHER,60,2,High Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,KURRAM,UPPER KURRAM,MALANA,60,0,High Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,KURRAM,UPPER KURRAM,PARACHINAR- D,60,1,High Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,KURRAM,UPPER KURRAM,TERIMANGAL,60,7,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,KHYBER,BARA,KALANGA 1,60,7,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,KHYBER,JAMRUD,GHUNDAI 1,60,4,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,KHYBER,JAMRUD,LOWERA MAINA,60,4,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,KHYBER,JAMRUD,PAINDI LALMA 1,60,5,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,KHYBER,JAMRUD,SHAH KAS 3,60,2,High Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,KHYBER,JAMRUD,WAZIR DAND,60,5,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,KHYBER,LANDI KOHAT,KHOOGA KHEL-1,60,5,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,KHYBER,LANDI KOHAT,SULTAN KHEL-2,60,15,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,MOHMAND,EKKAGHUND,SHAHEED BANDA,60,2,High Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,MOHMAND,HALEEMZAI,GHALLANAI,60,7,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,MOHMAND,HALEEMZAI,GHAZI KORE,60,4,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,MOHMAND,HALEEMZAI,HALKI GANDAO,60,4,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,MOHMAND,HALEEMZAI,SANGAR,60,3,High Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,MOHMAND,PARANG GHAAR,ASGHAR 1,60,9,Low,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,MOHMAND,PARANG GHAAR,NAO BUCHA,60,6,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,BAJOUR,BARANG,BARANG 5,60,4,Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,BAJOUR,KHAR,KHAR 5,60,0,High Pass,Valid
PAK-2013-005, bOPV,2013-03-04,2013-03-06,2013,March,PAKISTAN,KPTD,BAJOUR,KHAR,KHAR 8,60,3,High Pass,Valid
